"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"50",0,0,0,0,0.0219028062970568,0,0.0177960301163587,0.0102669404517454,0.000684462696783025,0,0,0.167008898015058,0,0.113620807665982,0,0,0.0232717316906229,0.0561259411362081,0,0,0,0.125941136208077,0,0,0,0,0.0253251197809719,0.0219028062970568,0.158110882956879,0.0198494182067077,0.00205338809034908,0.0219028062970568,0,0,0.00616016427104723,0.0082135523613963,0.0164271047227926,0.000684462696783025,0,0,0.0383299110198494,0,0.0109514031485284,0.0205338809034908,0,0.0314852840520192,0.0143737166324435,0.0520191649555099,0.0136892539356605,0.00136892539356605
"51",0.0022002200220022,0,0.00247524752475248,0,0,0.0055005500550055,0,0,0,0,0,0.0783828382838284,0,0.158965896589659,0,0,0,0.151540154015402,0,0,0,0.00055005500550055,0,0,0,0,0,0,0.0522552255225523,0,0,0.00467546754675468,0,0,0.0101760176017602,0,0,0.0115511551155116,0,0,0.0907590759075908,0,0,0.0200770077007701,0.357535753575357,0.000825082508250825,0.0429042904290429,0.00825082508250825,0.00137513751375138,0
"52",0,0,0,0,0,0,0,0.00622498888394842,0.000889284126278346,0,0.000444642063139173,0.128056914184082,0,0.154290795909293,0,0,0,0.095153401511783,0,0,0,0.0164517563361494,0,0,0,0,0,0.0115606936416185,0.144064028457092,0.0115606936416185,0,0.293019119608715,0.0173410404624277,0,0.00311249444197421,0,0.010226767452201,0,0,0.00266785237883504,0.0435749221876389,0,0,0.0235660293463762,0,0,0.00400177856825256,0.0337927967985771,0,0
"53",0.00363997352746525,0,0.000330906684315023,0,0,0,0.376902713434811,0,0.000992720052945069,0,0,0.133024487094639,0,0.149900727994705,0,0,0,0.0248180013236267,0,0,0,0.0043017868960953,0,0,0,0,0.00694904037061549,0,0.0499669093315685,0.00661813368630046,0,0,0,0,0.00529450694904037,0.0175380542686962,0,0,0,0,0.133686300463269,0,0,0.0135671740569159,0,0.00727994705493051,0.0119126406353408,0.0327597617471873,0.0201853077432164,0.000330906684315023
"54",0,0.00498687664041995,0,0,0,0.00078740157480315,0,0.0141732283464567,0,0,0,0.0847769028871391,0.0288713910761155,0.141994750656168,0,0,0,0.0480314960629921,0,0,0.0026246719160105,0.00026246719160105,0,0,0,0.0690288713910761,0.00656167979002625,0.296850393700787,0.0461942257217848,0.0120734908136483,0.0267716535433071,0.020997375328084,0.00236220472440945,0.0057742782152231,0.0005249343832021,0,0,0,0,0,0.0566929133858268,0,0.00131233595800525,0.00708661417322835,0,0.0120734908136483,0.0120734908136483,0.0968503937007874,0.00026246719160105,0
"55",0.000438500328875247,0.00065775049331287,0,0,0.239421179565885,0,0.00350800263100197,0.176057882043412,0.00263100197325148,0,0,0.156763867572901,0,0.101732076299057,0,0,0,0.0427537820653366,0,0,0,0.00065775049331287,0.000438500328875247,0,0,0,0.000219250164437623,0.0124972593729445,0.12826134619601,0.0094277570708178,0.00416575312431484,0,0,0,0.00504275378206534,0,0,0,0.0155667616750713,0,0.0841920631440474,0.00153475115106336,0.000219250164437623,0,0,0,0.00570050427537821,0.00526200394650296,0.00263100197325148,0.000219250164437623
"56",0,0.00212314225053079,0.000353857041755131,0,0.230714791224345,0.000353857041755131,0,0.0254777070063694,0.00141542816702052,0,0,0.255484784147205,0.00283085633404105,0.116772823779193,0,0,0,0.0329087048832272,0.000353857041755131,0.0159235668789809,0,0.00849256900212314,0.0176928520877565,0,0,0,0.0123849964614296,0.0258315640481246,0.0421089879688606,0.00672328379334749,0.00176928520877565,0.00707714083510262,0,0,0,0,0.0353857041755131,0.00601556970983723,0,0,0.0488322717622081,0,0.013446567586695,0.0145081387119604,0,0.00106157112526539,0.00849256900212314,0.0619249823071479,0,0.00353857041755131
"57",0.000558815311539536,0.00307348421346745,0,0,0,0.0159262363788768,0,0.00363229952500699,0.00474993014808606,0,0,0.128248113998324,0,0.0832634814193909,0,0,0,0.146130203967589,0,0,0,0,0.00949986029617212,0,0,0.0240290583962001,0.010896898575021,0,0.0600726459905001,0,0.00111763062307907,0.0114557138865605,0,0.00726459905001397,0,0.0184409052808047,0,0.245878737077396,0,0,0.0737636211232188,0.000558815311539536,0.0148086057557977,0.0340877340039117,0.0187203129365745,0.00251466890192791,0.0528080469404862,0.0226320201173512,0,0.00586756077116513
"58",0,0.0100125156445557,0,0,0,0.263245723821443,0.000208594075928244,0,0.0158531497705465,0,0,0.0168961201501877,0,0.0690446391322486,0,0,0,0.0661243220692532,0,0,0,0.00584063412599082,0,0,0,0,0,0.0129328327075511,0.217146433041302,0,0,0.0851063829787234,0,0,0.000208594075928244,0.0173133083020442,0,0.00250312891113892,0,0,0.133291614518148,0,0,0.0158531497705465,0.000208594075928244,0.000208594075928244,0.0675844806007509,0,0,0.000417188151856487
"59",0,0,0.0196623634558093,0,0,0.366633565044687,0,0,0.00595829195630586,0,0,0.0415094339622641,0,0.148162859980139,0,0.00595829195630586,0,0.0168818272095333,0,0,0,0.0446871896722939,0,0,0,0,0,0,0.0224428997020854,0,0.00774577954319762,0,0.00238331678252234,0,0.0154915590863952,0.00714995034756703,0,0.000794438927507448,0,0.00099304865938431,0.0711022840119166,0,0.000198609731876862,0.0695134061569017,0,0,0.125521350546177,0,0.0041708043694141,0.023038728897716
"60",0.0167330677290837,0,0.00398406374501992,0,0,0,0,0,0,0.229482071713147,0,0.169721115537849,0.0119521912350598,0.105179282868526,0.0119521912350598,0,0.00398406374501992,0.0812749003984064,0,0,0,0.0764940239043825,0,0.00318725099601594,0,0.00796812749003984,0.0239043824701195,0.00717131474103586,0.0247011952191235,0.0159362549800797,0.00956175298804781,0.0047808764940239,0,0.00796812749003984,0.0135458167330677,0,0,0,0,0,0.0669322709163347,0,0.0239043824701195,0.0262948207171315,0,0,0.0358565737051793,0.00956175298804781,0,0.00796812749003984
"61",0,0.00580411124546554,0,0,0,0.00193470374848851,0,0,0,0,0,0.0261185006045949,0.000483675937122128,0.0931076178960097,0.00870616686819831,0,0,0.0969770253929867,0,0,0.00435308343409915,0.0094316807738815,0,0,0,0,0.000967351874244256,0,0.00386940749697703,0,0.00580411124546554,0,0,0,0,0.000967351874244256,0,0.431197097944377,0,0.026360338573156,0.163966142684401,0,0,0.0169286577992745,0,0.000725513905683192,0.101330108827086,0,0.000967351874244256,0
"62",0,0,0,0,0,0,0.0026267402153927,0,0.00026267402153927,0.00919359075387444,0,0.131337010769635,0.00157604412923562,0.120042027843446,0.00026267402153927,0,0,0.0538481744155503,0,0,0,0.013659049120042,0,0.000788022064617809,0,0,0.00210139217231416,0,0.0267927501970055,0.00341476228001051,0,0.00052534804307854,0.510375623850801,0,0.00026267402153927,0.00026267402153927,0,0.00026267402153927,0,0.00367743630154978,0.0517467822432361,0,0.00499080640924613,0.0391384292093512,0,0.00105069608615708,0.00394011032308905,0.0173364854215918,0.00052534804307854,0
"63",0,0.00123992560446373,0,0,0,0.00123992560446373,0,0,0,0.0161190328580285,0,0.14631122132672,0.00247985120892746,0.117792932424055,0,0,0.0167389956602604,0.0533168009919405,0,0,0,0.0384376937383757,0,0,0,0,0,0.00495970241785493,0.0719156850588965,0,0,0,0.36887786732796,0,0.000619962802231866,0,0,0,0,0,0.050836949783013,0,0.0545567265964042,0.0173589584624923,0,0,0.00495970241785493,0.0316181029138252,0.000619962802231866,0
"64",0,0,0,0,0.00949367088607595,0,0,0.00116588940706196,0,0.0228181212524983,0,0.155229846768821,0,0.120253164556962,0.00483011325782811,0,0.00549633577614923,0.0591272485009993,0,0,0.000499666888740839,0.00383077948034644,0,0,0,0,0,0.0104930046635576,0.0229846768820786,0.00283144570286476,0,0.00399733510992672,0.418221185876083,0.00899400399733511,0.00799467021985343,0,0,0.00266489007328448,0,0.00199866755496336,0.0341439040639574,0,0.0223184543637575,0.0251499000666223,0,0.00183211192538308,0,0.0526315789473684,0.00033311125916056,0.000666222518321119
"65",0,0.000287273771904625,0.00287273771904625,0,0.359954036196495,0,0,0,0,0.00632002298190175,0,0.192760700948003,0,0.0945130709566217,0,0,0,0.075840275782821,0,0,0,0.000287273771904625,0,0,0,0.0011490950876185,0,0.006894570525711,0.0126400459638035,0,0,0,0.0959494398161448,0,0.000287273771904625,0,0,0,0,0,0.0476874461361678,0,0.00143636885952313,0.0192473427176099,0,0,0.00488365412237863,0.0746911806952025,0.0011490950876185,0.0011490950876185
"66",0,0.00072846476051721,0,0,0,0,0,0,0,0.0132944818794391,0,0.114186851211073,0,0.128938262611546,0,0,0,0.102167182662539,0,0.00291385904206884,0,0.0129302494991805,0,0,0,0.114551083591331,0,0.0074667637953014,0.0453469313421963,0,0,0.0136587142596977,0.00582771808413768,0,0,0,0,0.000910580950646512,0,0,0.0391549808778,0.00546348570387907,0,0.049353487525041,0.0071025314150428,0.00273174285193954,0.0183937352030595,0.312147149881624,0.00127481333090512,0.00145692952103442
"67",0,0,0,0,0,0.000505944852011131,0,0,0,0.0700733620035416,0.287882620794333,0.052365292183152,0,0.13862888945105,0,0,0,0.102959777384265,0,0,0,0.0548950164432077,0,0,0,0,0.000758917278016696,0.000505944852011131,0.00834809005818366,0,0.0338983050847458,0,0,0,0,0.0204907665064508,0,0,0,0,0.160131545661523,0,0.00758917278016696,0.0123956488742727,0,0.000505944852011131,0.0311156083986845,0,0.0149253731343284,0.00202377940804452
"68",0,0,0.0115400755350399,0,0,0.00965169953839698,0,0,0.0014687368862778,0,0,0.0321023919429291,0,0.152119177507344,0,0,0,0.102811582039446,0,0,0,0.0163659253042384,0.0373478808224927,0.421737305916911,0,0,0.00713386487620646,0,0.00755350398657155,0,0.000209819555182543,0,0,0,0.000419639110365086,0.0415442719261435,0,0,0,0,0.110155266470835,0,0.000419639110365086,0.0134284515316828,0,0,0.0323122114981116,0,0.00104909777591272,0.000629458665547629
"69",0,0,0,0,0,0.000896057347670251,0,0.00537634408602151,0.00806451612903226,0.0017921146953405,0,0.0878136200716846,0,0.145161290322581,0,0,0,0.0878136200716846,0,0,0,0.195340501792115,0.0224014336917563,0,0,0,0,0,0.003584229390681,0,0.00537634408602151,0,0,0,0,0.000896057347670251,0,0.0017921146953405,0,0,0.10573476702509,0,0.000896057347670251,0.0654121863799283,0.00627240143369176,0,0.0716845878136201,0.00537634408602151,0.0241935483870968,0.154121863799283
"70",0.000180995475113122,0,0,0,0,0,0.00307692307692308,0.00796380090497738,0,0,0,0.0705882352941176,0.000180995475113122,0.111855203619909,0.0108597285067873,0.00126696832579186,0.00108597285067873,0.0568325791855204,0,0,0.000180995475113122,0,0,0,0,0,0,0.000361990950226244,0,0,0,0,0,0.00361990950226244,0.071131221719457,0,0,0.0110407239819005,0.00868778280542986,0.506606334841629,0.0928506787330317,0,0.00868778280542986,0.0257013574660633,0.00289592760180995,0,0.00416289592760181,0.000180995475113122,0,0
"71",0,0,0,0.0748329621380846,0,0,0,0,0,0.00044543429844098,0,0.0298440979955457,0,0.104231625835189,0.00178173719376392,0,0,0.0458797327394209,0,0,0,0,0,0,0,0,0.00489977728285078,0,0.00089086859688196,0,0,0.00133630289532294,0,0,0,0,0.00044543429844098,0.00267260579064588,0,0.595991091314031,0.124721603563474,0,0,0.0102449888641425,0,0,0.00178173719376392,0,0,0
"72",0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0.0341880341880342,0,0.150641025641026,0,0,0,0.0854700854700855,0,0,0,0.0555555555555556,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0.00106837606837607,0,0,0,0,0.361111111111111,0.202991452991453,0,0,0.014957264957265,0,0,0.0790598290598291,0,0,0.00320512820512821
"73",0,0,0.000419111483654652,0,0,0.19907795473596,0,0,0,0.00293378038558256,0,0.0699916177703269,0,0.176865046102263,0.000419111483654652,0.0117351215423303,0.000419111483654652,0.0381391450125733,0.000419111483654652,0,0,0.0666387259010897,0.00544844928751048,0.00544844928751048,0,0,0.00544844928751048,0,0.028918692372171,0,0.000419111483654652,0.000838222967309304,0,0,0,0,0,0,0,0,0.0465213746856664,0,0,0.0817267393126572,0,0,0.229253981559095,0.000419111483654652,0.0284995808885163,0
"74",0,0.0234146341463415,0,0,0,0.00878048780487805,0.000975609756097561,0,0.00195121951219512,0.0907317073170732,0,0.103414634146341,0,0.129756097560976,0,0,0.0351219512195122,0.0936585365853659,0.0048780487804878,0,0,0.0214634146341463,0,0,0,0,0.00682926829268293,0,0.297560975609756,0.000975609756097561,0,0,0,0,0.00878048780487805,0,0,0,0,0,0.131707317073171,0,0,0.0107317073170732,0,0,0.0292682926829268,0,0,0
"75",0,0,0,0,0,0.000371885459278542,0,0,0,0,0,0.0881368538490145,0,0.200818148010413,0,0,0,0.00334696913350688,0,0,0,0.00334696913350688,0.000743770918557084,0,0,0,0.0122722201561919,0.156935663815545,0.0297508367422834,0,0.0338415767943473,0,0.00111565637783563,0.00111565637783563,0.0174786165860915,0,0,0.00409074005206396,0,0,0.0736333209371514,0,0.000743770918557084,0.0342134622536259,0,0,0.0223131275567125,0.258460394198587,0.0230568984752696,0.0342134622536259
"76",0.00728597449908925,0,0.00510018214936248,0.0127504553734062,0,0,0.000364298724954463,0,0,0,0,0.0418943533697632,0,0.0987249544626594,0,0,0,0.0316939890710383,0,0,0,0.0229508196721311,0.0477231329690346,0.0058287795992714,0,0,0,0,0.00109289617486339,0,0.000364298724954463,0.0211293260473588,0,0,0.00218579234972678,0,0,0.014207650273224,0,0.469945355191257,0.191621129326047,0,0,0.0163934426229508,0,0.0029143897996357,0.0058287795992714,0,0,0
"77",0,0.023121387283237,0,0,0,0.182080924855491,0,0,0.00867052023121387,0,0.0375722543352601,0.15606936416185,0,0.124277456647399,0,0.00578034682080925,0,0.00867052023121387,0,0,0.00289017341040462,0.0780346820809249,0,0,0,0,0,0,0.0260115606936416,0,0,0,0,0,0.0404624277456647,0,0,0,0,0,0.023121387283237,0,0.0202312138728324,0.130057803468208,0,0,0.132947976878613,0,0,0
"78",0,0,0,0,0,0.0246478873239437,0,0,0,0,0,0.0328638497652582,0.186032863849765,0.188967136150235,0.00352112676056338,0.0205399061032864,0,0.0234741784037559,0,0,0,0.0129107981220657,0.0199530516431925,0,0.00469483568075117,0,0.00880281690140845,0,0.000586854460093897,0,0.011150234741784,0,0,0,0.0933098591549296,0.00821596244131455,0,0,0,0,0.140258215962441,0,0,0.0105633802816901,0,0,0.178990610328638,0,0.0181924882629108,0.0123239436619718
"79",0,0,0,0,0,0,0,0,0,0.0144927536231884,0,0.0890269151138716,0,0.109730848861284,0,0,0,0.293995859213251,0,0,0,0.0372670807453416,0,0,0,0,0.0041407867494824,0,0.0786749482401656,0,0.020703933747412,0.0165631469979296,0,0,0.0041407867494824,0,0,0.0082815734989648,0,0.242236024844721,0.0559006211180124,0,0,0.0062111801242236,0,0.0020703933747412,0.0062111801242236,0.010351966873706,0,0
"80",0,0.0139840182648402,0,0,0,0.0108447488584475,0,0.0134132420091324,0,0.00342465753424658,0,0.0556506849315068,0,0.205194063926941,0,0.00171232876712329,0,0.0468036529680365,0,0,0,0.00399543378995434,0.00142694063926941,0,0,0,0,0,0.0356735159817352,0,0,0.267979452054795,0,0,0.016837899543379,0,0,0,0,0,0.0442351598173516,0,0.00285388127853881,0.103310502283105,0,0,0.0684931506849315,0.0736301369863014,0.00342465753424658,0.0271118721461187
"81",0,0,0.092786683107275,0,0,0.273736128236745,0,0,0.0209617755856967,0.00339087546239211,0,0.0394574599260173,0,0.121763255240444,0.00554870530209618,0.00585696670776819,0,0.0280517879161529,0,0,0,0.00801479654747226,0.00462392108508015,0,0.0194204685573366,0,0,0.00061652281134402,0.0114056720098644,0,0.00061652281134402,0,0.00462392108508015,0,0.0104808877928483,0.0203452527743527,0,0,0,0,0.0921701602959309,0.0184956843403206,0,0.111282367447596,0.030517879161529,0.00277435265104809,0.0672009864364981,0,0,0.00585696670776819
"82",0,0,0,0,0,0.00845751107531212,0,0,0,0,0,0.0185259766411599,0.0330245670559807,0.130890052356021,0,0,0,0.00845751107531212,0,0,0.00805477245267821,0.026983487716472,0.00684655658477648,0.00402738622633911,0,0.00201369311316955,0,0,0.0338300443012485,0,0.0346355215465163,0,0,0,0.000402738622633911,0,0,0,0,0,0.0668546113572292,0,0,0.209424083769634,0.221506242448651,0,0.115183246073298,0.0217478856222312,0.00523560209424084,0.0438985098670963
"83",0,0,0,0,0,0.00626361655773421,0,0.00231481481481482,0.00190631808278867,0.00136165577342048,0,0.0373093681917211,0,0.0867374727668845,0,0,0,0.0910947712418301,0,0,0,0.00912309368191721,0,0.000544662309368192,0.00122549019607843,0.00531045751633987,0,0,0.0230119825708061,0,0.000136165577342048,0,0,0.00354030501089325,0,0.0156590413943355,0,0,0,0,0.0977668845315904,0.561274509803922,0,0.0358115468409586,0,0,0.0164760348583878,0.000544662309368192,0.000272331154684096,0.00231481481481482
"84",0.00439319055464031,0.0071389346512905,0,0,0,0,0,0,0.00274574409665019,0,0,0.0411861614497529,0,0.115870400878638,0,0,0.00933552992861065,0.109829763866008,0,0.00274574409665019,0,0.000549148819330038,0,0,0,0,0.0247116968698517,0.0219659527732015,0.151015925315761,0.0774299835255354,0.00329489291598023,0.263591433278418,0,0,0.00109829763866008,0.014277869302581,0,0.00219659527732015,0,0,0.115321252059308,0,0,0.013728720483251,0.00604063701263042,0,0.00768808347062054,0.00384404173531027,0,0
"85",0,0.402597402597403,0.038961038961039,0,0,0.012987012987013,0,0,0,0.012987012987013,0,0,0,0.12987012987013,0,0,0,0.194805194805195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649350649350649,0,0,0.0649350649350649,0.025974025974026,0,0.038961038961039,0.012987012987013,0,0
"86",0.00101078167115903,0,0,0,0,0.000505390835579515,0.000168463611859838,0.340633423180593,0,0,0,0.102425876010782,0,0.1044474393531,0,0,0,0.128537735849057,0,0,0.000168463611859838,0.00101078167115903,0,0.000842318059299191,0,0,0,0.123315363881402,0.0390835579514825,0.00673854447439353,0,0,0,0.00235849056603774,0.00606469002695418,0,0,0.00101078167115903,0.0212264150943396,0,0.105458221024259,0.00421159029649596,0,0.00774932614555256,0.00303234501347709,0,0,0,0,0
"87",0,0.0104726861024625,0,0,0,0,0,0.00622700254741013,0,0,0,0.0362298330031135,0,0.146051514293801,0.000283045570336824,0,0,0.0206623266345882,0,0,0,0.00594395697707331,0,0,0,0,0,0.0186810076422304,0.0707613925842061,0,0.000283045570336824,0.381262383243702,0,0,0.0577412963487121,0,0,0,0,0,0.0376450608547976,0,0,0.082083215397679,0.00169827342202095,0,0.0651004811774696,0.0317011038777243,0.0175488253608831,0.00962354939145202
"88",0.00189393939393939,0,0,0,0,0.0378787878787879,0,0,0.170454545454545,0,0,0.0315656565656566,0,0.109848484848485,0,0,0,0.109848484848485,0,0,0.000631313131313131,0.00505050505050505,0.000631313131313131,0.279671717171717,0,0,0,0,0,0,0.014520202020202,0,0,0,0.00883838383838384,0,0,0.0151515151515152,0.000631313131313131,0.0138888888888889,0.0631313131313131,0,0,0.0549242424242424,0,0.00315656565656566,0.0751262626262626,0,0.000631313131313131,0.00252525252525253
"89",0,0,0,0,0,0,0,0,0,0.00553309214726538,0.000425622472866567,0.05703341136412,0,0.144711640774633,0,0.0012768674185997,0,0.072781442860183,0,0,0,0.00723558203873165,0,0,0,0,0.0012768674185997,0,0.0125558629495637,0,0.00574590338369866,0.00425622472866567,0.0121302404766972,0.525218131517344,0.00574590338369866,0,0,0.00532028091083209,0,0,0.102575015960843,0,0,0.0134071078952969,0.00191530112789955,0,0.0208555011704618,0,0,0
"90",0.00359209738575135,0,0,0,0,0,0,0,0,9.97804829375374e-05,0,0.0372181201357015,0,0.102773897425664,0,0,0,0.0395130712432648,0,0,0,0.0117740969866294,0,0,0,0,9.97804829375374e-05,0,0.00898024346437837,0,0.0131710237477549,0,0,0,9.97804829375374e-05,0.601975653562163,0,0,0,0,0.133805627619238,0,0,0.0113749750548793,0,0.00299341448812612,0.0315306326082618,0.000299341448812612,0.000598682897625224,9.97804829375374e-05
"91",0,0.00198098256735341,0.36608557844691,0,0,0.000792393026941363,0.0701267828843106,0,0.00792393026941363,0,0,0.0578446909667195,0,0.123217115689382,0,0.00158478605388273,0,0.0194136291600634,0,0,0,0.000792393026941363,0,0,0,0,0,0,0.00673534072900159,0,0.0138668779714739,0.00198098256735341,0,0,0.126386687797147,0.00515055467511886,0,0,0,0,0.0404120443740095,0,0.00475435816164818,0.0336767036450079,0.00396196513470681,0.0324881141045959,0.0558637083993661,0.00158478605388273,0.0178288431061807,0.00554675118858954
"92",0,0.00900900900900901,0,0,0,0.0228690228690229,0,0,0.00207900207900208,0,0,0.00554400554400554,0.0145530145530146,0.140679140679141,0,0,0,0.00554400554400554,0,0,0.0297990297990298,0.178794178794179,0,0,0,0,0.0138600138600139,0,0.0124740124740125,0.00138600138600139,0.0124740124740125,0,0,0,0,0,0.000693000693000693,0.00554400554400554,0,0,0.0873180873180873,0,0,0.0187110187110187,0,0,0.296604296604297,0.027027027027027,0.0304920304920305,0.0845460845460845
"93",0.0102769055095632,0,0,0,0,0.00399657436483015,0,0,0,0,0,0.0465315443905224,0,0.0856408792463603,0,0,0,0.0722238081644305,0,0,0,0.00827861832714816,0,0,0.514987153868113,0,0.00513845275478162,0,0.0102769055095632,0,0,0,0,0,0.000856408792463603,0.047387953182986,0,0,0,0,0.172994576077648,0,0.000285469597487868,0.00256922637739081,0,0,0.0168427062517842,0,0.00171281758492721,0
"94",0.0190660403426361,0.011605415860735,0.000552638850511191,0,0,0.0204476374689141,0,0,0.000276319425255595,0.0063553467808787,0,0.0370268029842498,0,0.0765404807957999,0,0,0.0157502072395689,0.0696324951644101,0,0,0,0.00386847195357834,0,0,0.00414479137883393,0,0,0.0154738878143133,0.367504835589942,0.00359215252832274,0.00110527770102238,0.177397071014092,0,0,0,0.00773694390715667,0,0,0,0,0.117988394584139,0,0,0,0,0.0212765957446809,0.00580270793036751,0.0168554849405913,0,0
"95",0.00155128950940469,0,0.000387822377351173,0,0,9.69555943377933e-05,0,0.00533255768857863,0,0,0,0.0258871436881908,0,0.152220283110335,0,0,0,0.0227845646693814,0,0,0.000193911188675587,0.1405856117898,0.00213302307543145,0,0,0,0.00455691293387629,0,0.0480899747915455,0.00106651153771573,0.0166763622261004,0.00610820244328098,0,0,0.0227845646693814,0.00387822377351173,0,0,0,0,0.0703897614892379,0,0,0.0338375024238899,0.00494473531122746,0,0.0446965289897227,0.0199728524335854,0.36028698855924,0.0115377157261974
"96",0,0,0.000972447325769854,0,0,0.0204213938411669,0,0,0.282333873581848,0,0,0.0249594813614263,0,0.120259319286872,0,0.00745542949756888,0,0.0226904376012966,0,0,0.0920583468395462,0.0100486223662885,0.000648298217179903,0.00810372771474878,0,0,0,0,0.000324149108589951,0,0.0113452188006483,0.0152350081037277,0,0.00291734197730956,0.0320907617504052,0.000324149108589951,0,0,0,0,0.0654781199351702,0,0,0.0615883306320908,0.00259319286871961,0.00356564019448947,0.205186385737439,0.000972447325769854,0.00356564019448947,0.00486223662884927
"97",0,0,0,0,0,0.00724956063268893,0,0.00241652021089631,0,0,0,0.0206502636203866,0,0.14323374340949,0,0.000219683655536028,0,0.0114235500878735,0,0,0.179920913884007,0.14103690685413,0.015597539543058,0.00109841827768014,0,0,0,0.000219683655536028,0.0103251318101933,0,0.0107644991212654,0,0,0,0,0,0,0.00285588752196837,0,0,0.0718365553602812,0.00241652021089631,0,0.132469244288225,0.0054920913884007,0,0.158611599297012,0.0162565905096661,0.0369068541300527,0.0289982425307557
"98",0,0,0,0.0126582278481013,0,0,0,0,0.00105485232067511,0,0,0.0147679324894515,0,0.169831223628692,0,0,0,0.00210970464135021,0,0,0.39662447257384,0.100210970464135,0,0,0,0,0,0,0.00105485232067511,0,0.00210970464135021,0,0,0,0.0348101265822785,0.00210970464135021,0,0,0,0,0.122362869198312,0,0,0.0316455696202532,0,0.0253164556962025,0.0379746835443038,0,0.0453586497890295,0
"99",0,0.00275482093663912,0.000550964187327824,0,0,0,0,0,0,0,0,0.0176308539944904,0,0.194490358126722,0,0,0,0.000550964187327824,0,0,0.0506887052341598,0.0347107438016529,0,0,0,0.000550964187327824,0.00165289256198347,0,0.037465564738292,0,0,0,0,0.000550964187327824,0,0.0203856749311295,0.00110192837465565,0,0,0,0.181818181818182,0,0,0.00440771349862259,0,0.272727272727273,0.137741046831956,0,0.0402203856749311,0
"100",0.00323101777059774,0,0.00053850296176629,0,0,0.00053850296176629,0,0,0.0161550888529887,0,0,0.0269251480883145,0.00053850296176629,0.195476575121163,0,0,0,0.00161550888529887,0,0,0.271943995691976,0.0317716747442111,0.0172320947765213,0,0,0,0,0,0.00107700592353258,0,0,0.00430802369413032,0,0,0.00269251480883145,0.0581583198707593,0,0,0,0,0.138395261173936,0,0,0.00861604738826064,0.00484652665589661,0.0102315562735595,0.185245018847604,0.00376952073236403,0.016693591814755,0
"101",0.367173252279635,0.00820668693009119,0.0103343465045593,0,0,0.00577507598784195,0.00592705167173252,0.00927051671732523,0,0.020516717325228,0,0.1,0,0.103191489361702,0,0,0,0.111094224924012,0,0,0,0.017629179331307,0.013677811550152,0.00653495440729483,0.0138297872340426,0,0.00638297872340426,0.000303951367781155,0.0335866261398176,0,0,0.00562310030395137,0,0,0,0,0,0.00805471124620061,0,0,0.0977203647416413,0.000151975683890578,0.00987841945288754,0.0214285714285714,0.00319148936170213,0.00288753799392097,0.0106382978723404,0.00531914893617021,0.00167173252279635,0
"102",0,0,0,0,0,0,0,0,0,0,0,0.0565893448891155,0.00101962783583992,0.185062452204945,0,0,0,0.00611776701503951,0,0,0.335967371909253,0,0.00178434871271986,0,0,0,0,0.106041294927352,0.0935508539383125,0,0.0300790211572776,0.00356869742543971,0,0,0.00917665052255927,0.0234514402243181,0,0.00025490695895998,0,0,0.0486872291613561,0,0.000764720876879939,0,0.00025490695895998,0,0.0583736936018353,0.0155493244965588,0.0237063471832781,0
"103",0,0,0.00104712041884817,0,0,0,0,0,0,0,0,0.012565445026178,0.000523560209424084,0.166230366492147,0,0,0,0.0638743455497382,0,0,0,0.0287958115183246,0.000523560209424084,0,0.000261780104712042,0,0,0,0.000261780104712042,0,0.391623036649215,0,0,0,0.0552356020942408,0,0,0.0159685863874346,0,0,0.0905759162303665,0,0,0.0848167539267016,0.012303664921466,0,0.0570680628272251,0,0,0.0183246073298429
"104",0.00092038656235619,0,0,0,0,0,0.00138057984353428,0,0.00782328578002761,0.00322135296824666,0,0.120570639668661,0.000460193281178095,0.274275195582145,0,0,0,0.00276115968706857,0,0,0.188679245283019,0.0322135296824666,0,0,0,0,0,0.000460193281178095,0.131155085135757,0,0,0,0,0,0.0188679245283019,0,0,0.00368154624942476,0,0,0.0934192360791532,0,0,0.00368154624942476,0.00322135296824666,0.014726184997699,0.0391164289001381,0.02899217671422,0.0211688909341924,0.0092038656235619
"105",0,0.000629194630872483,0,0,0,0,0,0,0,0,0,0.0132130872483221,0.00293624161073826,0.0809563758389262,0,0.00587248322147651,0,0.00125838926174497,0.000209731543624161,0,0.412332214765101,0.0100671140939597,0,0,0,0,0,0,0.000629194630872483,0,0,0.000419463087248322,0,0,0.0157298657718121,0,0,0.0085989932885906,0,0,0.0910234899328859,0,0,0.0239093959731544,0,0.0111157718120805,0.319630872483221,0.00104865771812081,0.000419463087248322,0
